Year, Month, day, hour, solar
2018,1,14,14,12150.0
2018,1,14,15,10150.0
2018,1,14,16,8150.0
2018,1,14,17,6150.0
2018,1,14,18,4150.0
2018,1,14,19,2150.0
2018,1,14,20,150.0
2018,1,14,21,150.0
2018,1,14,22,150.0
2018,1,14,23,150.0
2018,1,15,0,150.0
2018,1,15,1,150.0
2018,1,15,2,150.0
2018,1,15,3,150.0
2018,1,15,4,1150.0
2018,1,15,5,2150.0
2018,1,15,6,3150.0
2018,1,15,7,6150.0
2018,1,15,8,10150.0
2018,1,15,9,13150.0
2018,1,15,10,15150.0
2018,1,15,11,20150.0
2018,1,15,12,18150.0
2018,1,15,13,15150.0
2018,1,15,14,12150.0
2018,1,15,15,10150.0
2018,1,15,16,8150.0
2018,1,15,17,6150.0
2018,1,15,18,4150.0
2018,1,15,19,2150.0
2018,1,15,20,150.0
2018,1,15,21,150.0
2018,1,15,22,150.0
2018,1,15,23,150.0
2018,1,16,0,150.0
2018,1,16,1,150.0
2018,1,16,2,150.0
2018,1,16,3,150.0
2018,1,16,4,1150.0
2018,1,16,5,2150.0
2018,1,16,6,3150.0
2018,1,16,7,6150.0
2018,1,16,8,10150.0
2018,1,16,9,13150.0
2018,1,16,10,15150.0
2018,1,16,11,20150.0
2018,1,16,12,18150.0
2018,1,16,13,15150.0
2018,1,16,14,12150.0
2018,1,16,15,10150.0
2018,1,16,16,8150.0
2018,1,16,17,6150.0
2018,1,16,18,4150.0
2018,1,16,19,2150.0
2018,1,16,20,150.0
2018,1,16,21,150.0
2018,1,16,22,150.0
2018,1,16,23,150.0
2018,1,17,0,150.0
2018,1,17,1,150.0
2018,1,17,2,150.0
2018,1,17,3,150.0
2018,1,17,4,1150.0
2018,1,17,5,2150.0
2018,1,17,6,3150.0
2018,1,17,7,6150.0
2018,1,17,8,10150.0
2018,1,17,9,13150.0
2018,1,17,10,15150.0
2018,1,17,11,20150.0
2018,1,17,12,18150.0
2018,1,17,13,15150.0
2018,1,17,14,12150.0
2018,1,17,15,10150.0
2018,1,17,16,8150.0
2018,1,17,17,6150.0
2018,1,17,18,4150.0
2018,1,17,19,2150.0
2018,1,17,20,150.0
2018,1,17,21,150.0
2018,1,17,22,150.0
2018,1,17,23,150.0
2018,1,18,0,150.0
2018,1,18,1,150.0
2018,1,18,2,150.0
2018,1,18,3,150.0
2018,1,18,4,1150.0
2018,1,18,5,2150.0
2018,1,18,6,3150.0
2018,1,18,7,6150.0
2018,1,18,8,10150.0
2018,1,18,9,13150.0
2018,1,18,10,15150.0
2018,1,18,11,20150.0
2018,1,18,12,18150.0
2018,1,18,13,15150.0
2018,1,18,14,12150.0
2018,1,18,15,10150.0
2018,1,18,16,8150.0
2018,1,18,17,6150.0
2018,1,18,18,4150.0
2018,1,18,19,2150.0
2018,1,18,20,150.0
2018,1,18,21,150.0
2018,1,18,22,150.0
2018,1,18,23,150.0
2018,1,19,0,150.0
2018,1,19,1,150.0
2018,1,19,2,150.0
2018,1,19,3,150.0
2018,1,19,4,1150.0
2018,1,19,5,2150.0
2018,1,19,6,3150.0
2018,1,19,7,6150.0
2018,1,19,8,10150.0
2018,1,19,9,13150.0
2018,1,19,10,15150.0
2018,1,19,11,20150.0
2018,1,19,12,18150.0
2018,1,19,13,15150.0
2018,1,19,14,12150.0
2018,1,19,15,10150.0
2018,1,19,16,8150.0
2018,1,19,17,6150.0
2018,1,19,18,4150.0
2018,1,19,19,2150.0
2018,1,19,20,150.0
2018,1,19,21,150.0
2018,1,19,22,150.0
2018,1,19,23,150.0
2018,1,20,0,150.0
2018,1,20,1,150.0
2018,1,20,2,150.0
2018,1,20,3,150.0
2018,1,20,4,1150.0
2018,1,20,5,2150.0
2018,1,20,6,3150.0
2018,1,20,7,6150.0
2018,1,20,8,10150.0
2018,1,20,9,13150.0
2018,1,20,10,15150.0
2018,1,20,11,20150.0
2018,1,20,12,18150.0
2018,1,20,13,15150.0
2018,1,20,14,12150.0
2018,1,20,15,10150.0
2018,1,20,16,8150.0
2018,1,20,17,6150.0
2018,1,20,18,4150.0
2018,1,20,19,2150.0
2018,1,20,20,150.0
2018,1,20,21,150.0
2018,1,20,22,150.0
2018,1,20,23,150.0
2018,1,21,0,150.0
2018,1,21,1,150.0
2018,1,21,2,150.0
2018,1,21,3,150.0
2018,1,21,4,1150.0
2018,1,21,5,2150.0
2018,1,21,6,3150.0
2018,1,21,7,6150.0
2018,1,21,8,10150.0
2018,1,21,9,13150.0
2018,1,21,10,15150.0
2018,1,21,11,20150.0
2018,1,21,12,18150.0
2018,1,21,13,15150.0
2018,1,21,14,12150.0
2018,1,21,15,10150.0
2018,1,21,16,8150.0
2018,1,21,17,6150.0
2018,1,21,18,4150.0
2018,1,21,19,2150.0
2018,1,21,20,150.0
2018,1,21,21,150.0
2018,1,21,22,150.0
2018,1,21,23,150.0
2018,1,22,0,150.0
2018,1,22,1,150.0
2018,1,22,2,150.0
2018,1,22,3,150.0
2018,1,22,4,1150.0
2018,1,22,5,2150.0
2018,1,22,6,3150.0
2018,1,22,7,6150.0
2018,1,22,8,10150.0
2018,1,22,9,13150.0
2018,1,22,10,15150.0
2018,1,22,11,20150.0
2018,1,22,12,18150.0
2018,1,22,13,15150.0
2018,1,22,14,12150.0
2018,1,22,15,10150.0
2018,1,22,16,8150.0
2018,1,22,17,6150.0
2018,1,22,18,4150.0
2018,1,22,19,2150.0
2018,1,22,20,150.0
2018,1,22,21,150.0
2018,1,22,22,150.0
2018,1,22,23,150.0
2018,1,23,0,150.0
2018,1,23,1,150.0
2018,1,23,2,150.0
2018,1,23,3,150.0
2018,1,23,4,1150.0
2018,1,23,5,2150.0
2018,1,23,6,3150.0
2018,1,23,7,6150.0
2018,1,23,8,10150.0
2018,1,23,9,13150.0
2018,1,23,10,15150.0
2018,1,23,11,20150.0
2018,1,23,12,18150.0
2018,1,23,13,15150.0
2018,1,23,14,12150.0
2018,1,23,15,10150.0
2018,1,23,16,8150.0
2018,1,23,17,6150.0
2018,1,23,18,4150.0
2018,1,23,19,2150.0
2018,1,23,20,150.0
2018,1,23,21,150.0
2018,1,23,22,150.0
2018,1,23,23,150.0
2018,1,24,0,150.0
2018,1,24,1,150.0
2018,1,24,2,150.0
2018,1,24,3,150.0
2018,1,24,4,1150.0
2018,1,24,5,2150.0
2018,1,24,6,3150.0
2018,1,24,7,6150.0
2018,1,24,8,10150.0
2018,1,24,9,13150.0
2018,1,24,10,15150.0
2018,1,24,11,20150.0
2018,1,24,12,18150.0
2018,1,24,13,15150.0
2018,1,24,14,12150.0
2018,1,24,15,10150.0
2018,1,24,16,8150.0
2018,1,24,17,6150.0
2018,1,24,18,4150.0
2018,1,24,19,2150.0
2018,1,24,20,150.0
2018,1,24,21,150.0
2018,1,24,22,150.0
2018,1,24,23,150.0
2018,1,25,0,150.0
2018,1,25,1,150.0
2018,1,25,2,150.0
2018,1,25,3,150.0
2018,1,25,4,1150.0
2018,1,25,5,2150.0
2018,1,25,6,3150.0
2018,1,25,7,6150.0
2018,1,25,8,10150.0
2018,1,25,9,13150.0
2018,1,25,10,15150.0
2018,1,25,11,20150.0
2018,1,25,12,18150.0
2018,1,25,13,15150.0
2018,1,25,14,12150.0
2018,1,25,15,10150.0
2018,1,25,16,8150.0
2018,1,25,17,6150.0
2018,1,25,18,4150.0
2018,1,25,19,2150.0
2018,1,25,20,150.0
2018,1,25,21,150.0
2018,1,25,22,150.0
2018,1,25,23,150.0
2018,1,26,0,150.0
2018,1,26,1,150.0
2018,1,26,2,150.0
2018,1,26,3,150.0
2018,1,26,4,1150.0
2018,1,26,5,2150.0
2018,1,26,6,3150.0
2018,1,26,7,6150.0
2018,1,26,8,10150.0
2018,1,26,9,13150.0
2018,1,26,10,15150.0
2018,1,26,11,20150.0
2018,1,26,12,18150.0
2018,1,26,13,15150.0
2018,1,26,14,12150.0
2018,1,26,15,10150.0
2018,1,26,16,8150.0
2018,1,26,17,6150.0
2018,1,26,18,4150.0
2018,1,26,19,2150.0
2018,1,26,20,150.0
2018,1,26,21,150.0
2018,1,26,22,150.0
2018,1,26,23,150.0
2018,1,27,0,150.0
2018,1,27,1,150.0
2018,1,27,2,150.0
2018,1,27,3,150.0
2018,1,27,4,1150.0
2018,1,27,5,2150.0
2018,1,27,6,3150.0
2018,1,27,7,6150.0
2018,1,27,8,10150.0
2018,1,27,9,13150.0
2018,1,27,10,15150.0
2018,1,27,11,20150.0
2018,1,27,12,18150.0
2018,1,27,13,15150.0
2018,1,27,14,12150.0
2018,1,27,15,10150.0
2018,1,27,16,8150.0
2018,1,27,17,6150.0
2018,1,27,18,4150.0
2018,1,27,19,2150.0
2018,1,27,20,150.0
2018,1,27,21,150.0
2018,1,27,22,150.0
2018,1,27,23,150.0
2018,1,28,0,150.0
2018,1,28,1,150.0
2018,1,28,2,150.0
2018,1,28,3,150.0
2018,1,28,4,1150.0
2018,1,28,5,2150.0
2018,1,28,6,3150.0
2018,1,28,7,6150.0
2018,1,28,8,10150.0
2018,1,28,9,13150.0
2018,1,28,10,15150.0
2018,1,28,11,20150.0
2018,1,28,12,18150.0
2018,1,28,13,15150.0
2018,1,28,14,12150.0
2018,1,28,15,10150.0
2018,1,28,16,8150.0
2018,1,28,17,6150.0
2018,1,28,18,4150.0
2018,1,28,19,2150.0
2018,1,28,20,150.0
2018,1,28,21,150.0
2018,1,28,22,150.0
2018,1,28,23,150.0
2018,2,1,0,150.0
2018,2,1,1,150.0
2018,2,1,2,150.0
2018,2,1,3,150.0
2018,2,1,4,1150.0
2018,2,1,5,2150.0
2018,2,1,6,3150.0
2018,2,1,7,6150.0
2018,2,1,8,10150.0
2018,2,1,9,13150.0
2018,2,1,10,15150.0
2018,2,1,11,20150.0
2018,2,1,12,18150.0
2018,2,1,13,15150.0
2018,2,1,14,12150.0
2018,2,1,15,10150.0
2018,2,1,16,8150.0
2018,2,1,17,6150.0
2018,2,1,18,4150.0
2018,2,1,19,2150.0
2018,2,1,20,150.0
2018,2,1,21,150.0
2018,2,1,22,150.0
2018,2,1,23,150.0
2018,2,2,0,150.0
2018,2,2,1,150.0
2018,2,2,2,150.0
2018,2,2,3,150.0
2018,2,2,4,1150.0
2018,2,2,5,2150.0
2018,2,2,6,3150.0
2018,2,2,7,6150.0
2018,2,2,8,10150.0
2018,2,2,9,13150.0
2018,2,2,10,15150.0
2018,2,2,11,20150.0
2018,2,2,12,18150.0
2018,2,2,13,15150.0
2018,2,2,14,12150.0
2018,2,2,15,10150.0
2018,2,2,16,8150.0
2018,2,2,17,6150.0
2018,2,2,18,4150.0
2018,2,2,19,2150.0
2018,2,2,20,150.0
2018,2,2,21,150.0
2018,2,2,22,150.0
2018,2,2,23,150.0
2018,2,3,0,150.0
2018,2,3,1,150.0
2018,2,3,2,150.0
2018,2,3,3,150.0
2018,2,3,4,1150.0
2018,2,3,5,2150.0
2018,2,3,6,3150.0
2018,2,3,7,6150.0
2018,2,3,8,10150.0
2018,2,3,9,13150.0
2018,2,3,10,15150.0
2018,2,3,11,20150.0
2018,2,3,12,18150.0
2018,2,3,13,15150.0
2018,2,3,14,12150.0
2018,2,3,15,10150.0
2018,2,3,16,8150.0
2018,2,3,17,6150.0
2018,2,3,18,4150.0
2018,2,3,19,2150.0
2018,2,3,20,150.0
2018,2,3,21,150.0
2018,2,3,22,150.0
2018,2,3,23,150.0
2018,2,4,0,150.0
2018,2,4,1,150.0
2018,2,4,2,150.0
2018,2,4,3,150.0
2018,2,4,4,1150.0
2018,2,4,5,2150.0
2018,2,4,6,3150.0
2018,2,4,7,6150.0
2018,2,4,8,10150.0
2018,2,4,9,13150.0
2018,2,4,10,15150.0
2018,2,4,11,20150.0
2018,2,4,12,18150.0
2018,2,4,13,15150.0
2018,2,4,14,12150.0
2018,2,4,15,10150.0
2018,2,4,16,8150.0
2018,2,4,17,6150.0
2018,2,4,18,4150.0
2018,2,4,19,2150.0
2018,2,4,20,150.0
2018,2,4,21,150.0
2018,2,4,22,150.0
2018,2,4,23,150.0
2018,2,5,0,150.0
2018,2,5,1,150.0
2018,2,5,2,150.0
2018,2,5,3,150.0
2018,2,5,4,1150.0
2018,2,5,5,2150.0
2018,2,5,6,3150.0
2018,2,5,7,6150.0
2018,2,5,8,10150.0
2018,2,5,9,13150.0
2018,2,5,10,15150.0
2018,2,5,11,20150.0
2018,2,5,12,18150.0
2018,2,5,13,15150.0
2018,2,5,14,12150.0
2018,2,5,15,10150.0
2018,2,5,16,8150.0
2018,2,5,17,6150.0
2018,2,5,18,4150.0
2018,2,5,19,2150.0
2018,2,5,20,150.0
2018,2,5,21,150.0
2018,2,5,22,150.0
2018,2,5,23,150.0
2018,2,6,0,150.0
2018,2,6,1,150.0
2018,2,6,2,150.0
2018,2,6,3,150.0
2018,2,6,4,1150.0
2018,2,6,5,2150.0
2018,2,6,6,3150.0
2018,2,6,7,6150.0
2018,2,6,8,10150.0
2018,2,6,9,13150.0
2018,2,6,10,15150.0
2018,2,6,11,20150.0
2018,2,6,12,18150.0
2018,2,6,13,15150.0
2018,2,6,14,12150.0
2018,2,6,15,10150.0
2018,2,6,16,8150.0
2018,2,6,17,6150.0
2018,2,6,18,4150.0
2018,2,6,19,2150.0
2018,2,6,20,150.0
2018,2,6,21,150.0
2018,2,6,22,150.0
2018,2,6,23,150.0
2018,2,7,0,150.0
2018,2,7,1,150.0
2018,2,7,2,150.0
2018,2,7,3,150.0
2018,2,7,4,1150.0
2018,2,7,5,2150.0
2018,2,7,6,3150.0
2018,2,7,7,6150.0
2018,2,7,8,10150.0
2018,2,7,9,13150.0
2018,2,7,10,15150.0
2018,2,7,11,20150.0
2018,2,7,12,18150.0
2018,2,7,13,15150.0
2018,2,7,14,12150.0
2018,2,7,15,10150.0
2018,2,7,16,8150.0
2018,2,7,17,6150.0
2018,2,7,18,4150.0
2018,2,7,19,2150.0
2018,2,7,20,150.0
2018,2,7,21,150.0
2018,2,7,22,150.0
2018,2,7,23,150.0
2018,2,8,0,150.0
2018,2,8,1,150.0
2018,2,8,2,150.0
2018,2,8,3,150.0
2018,2,8,4,1150.0
2018,2,8,5,2150.0
2018,2,8,6,3150.0
2018,2,8,7,6150.0
2018,2,8,8,10150.0
2018,2,8,9,13150.0
2018,2,8,10,15150.0
2018,2,8,11,20150.0
2018,2,8,12,18150.0
2018,2,8,13,15150.0
2018,2,8,14,12150.0
2018,2,8,15,10150.0
2018,2,8,16,8150.0
2018,2,8,17,6150.0
2018,2,8,18,4150.0
2018,2,8,19,2150.0
2018,2,8,20,150.0
2018,2,8,21,150.0
2018,2,8,22,150.0
2018,2,8,23,150.0
2018,2,9,0,150.0
2018,2,9,1,150.0
2018,2,9,2,150.0
2018,2,9,3,150.0
2018,2,9,4,1150.0
2018,2,9,5,2150.0
2018,2,9,6,3150.0
2018,2,9,7,6150.0
2018,2,9,8,10150.0
2018,2,9,9,13150.0
2018,2,9,10,15150.0
2018,2,9,11,20150.0
2018,2,9,12,18150.0
2018,2,9,13,15150.0
2018,2,9,14,12150.0
2018,2,9,15,10150.0
2018,2,9,16,8150.0
2018,2,9,17,6150.0
2018,2,9,18,4150.0
2018,2,9,19,2150.0
2018,2,9,20,150.0
2018,2,9,21,150.0
2018,2,9,22,150.0
2018,2,9,23,150.0
2018,2,10,0,150.0
2018,2,10,1,150.0
2018,2,10,2,150.0
2018,2,10,3,150.0
2018,2,10,4,1150.0
2018,2,10,5,2150.0
2018,2,10,6,3150.0
2018,2,10,7,6150.0
2018,2,10,8,10150.0
2018,2,10,9,13150.0
2018,2,10,10,15150.0
2018,2,10,11,20150.0
2018,2,10,12,18150.0
2018,2,10,13,15150.0
2018,2,10,14,12150.0
2018,2,10,15,10150.0
2018,2,10,16,8150.0
2018,2,10,17,6150.0
2018,2,10,18,4150.0
2018,2,10,19,2150.0
2018,2,10,20,150.0
2018,2,10,21,150.0
2018,2,10,22,150.0
2018,2,10,23,150.0
2018,2,11,0,150.0
2018,2,11,1,150.0
2018,2,11,2,150.0
2018,2,11,3,150.0
2018,2,11,4,1150.0
2018,2,11,5,2150.0
2018,2,11,6,3150.0
2018,2,11,7,6150.0
2018,2,11,8,10150.0
2018,2,11,9,13150.0
2018,2,11,10,15150.0
2018,2,11,11,20150.0
2018,2,11,12,18150.0
2018,2,11,13,15150.0
2018,2,11,14,12150.0
2018,2,11,15,10150.0
2018,2,11,16,8150.0
2018,2,11,17,6150.0
2018,2,11,18,4150.0
2018,2,11,19,2150.0
2018,2,11,20,150.0
2018,2,11,21,150.0
2018,2,11,22,150.0
2018,2,11,23,150.0
2018,2,12,0,150.0
2018,2,12,1,150.0
2018,2,12,2,150.0
2018,2,12,3,150.0
2018,2,12,4,1150.0
2018,2,12,5,2150.0
2018,2,12,6,3150.0
2018,2,12,7,6150.0
2018,2,12,8,10150.0
2018,2,12,9,13150.0
2018,2,12,10,15150.0
2018,2,12,11,20150.0
2018,2,12,12,18150.0
2018,2,12,13,15150.0
2018,2,12,14,12150.0
2018,2,12,15,10150.0
2018,2,12,16,8150.0
2018,2,12,17,6150.0
2018,2,12,18,4150.0
2018,2,12,19,2150.0
2018,2,12,20,150.0
2018,2,12,21,150.0
2018,2,12,22,150.0
2018,2,12,23,150.0
2018,2,13,0,150.0
2018,2,13,1,150.0
2018,2,13,2,150.0
2018,2,13,3,150.0
2018,2,13,4,1150.0
2018,2,13,5,2150.0
2018,2,13,6,3150.0
2018,2,13,7,6150.0
2018,2,13,8,10150.0
2018,2,13,9,13150.0
2018,2,13,10,15150.0
2018,2,13,11,20150.0
2018,2,13,12,18150.0
2018,2,13,13,15150.0
2018,2,13,14,12150.0
2018,2,13,15,10150.0
2018,2,13,16,8150.0
2018,2,13,17,6150.0
2018,2,13,18,4150.0
2018,2,13,19,2150.0
2018,2,13,20,150.0
2018,2,13,21,150.0
2018,2,13,22,150.0
2018,2,13,23,150.0
2018,2,14,0,150.0
2018,2,14,1,150.0
2018,2,14,2,150.0
2018,2,14,3,150.0
2018,2,14,4,1150.0
2018,2,14,5,2150.0
2018,2,14,6,3150.0
2018,2,14,7,6150.0
2018,2,14,8,10150.0
2018,2,14,9,13150.0
2018,2,14,10,15150.0
2018,2,14,11,20150.0
2018,2,14,12,18150.0
2018,2,14,13,15150.0
2018,2,14,14,12150.0
2018,2,14,15,10150.0
2018,2,14,16,8150.0
2018,2,14,17,6150.0
2018,2,14,18,4150.0
2018,2,14,19,2150.0
2018,2,14,20,150.0
2018,2,14,21,150.0
2018,2,14,22,150.0
2018,2,14,23,150.0
2018,2,15,0,150.0
2018,2,15,1,150.0
2018,2,15,2,150.0
2018,2,15,3,150.0
2018,2,15,4,1150.0
2018,2,15,5,2150.0
2018,2,15,6,3150.0
2018,2,15,7,6150.0
2018,2,15,8,10150.0
2018,2,15,9,13150.0
2018,2,15,10,15150.0
2018,2,15,11,20150.0
2018,2,15,12,18150.0
2018,2,15,13,15150.0
2018,2,15,14,12150.0
2018,2,15,15,10150.0
2018,2,15,16,8150.0
2018,2,15,17,6150.0
2018,2,15,18,4150.0
2018,2,15,19,2150.0
2018,2,15,20,150.0
2018,2,15,21,150.0
2018,2,15,22,150.0
2018,2,15,23,150.0
2018,2,16,0,150.0
2018,2,16,1,150.0
2018,2,16,2,150.0
2018,2,16,3,150.0
2018,2,16,4,1150.0
2018,2,16,5,2150.0
2018,2,16,6,3150.0
2018,2,16,7,6150.0
2018,2,16,8,10150.0
2018,2,16,9,13150.0
2018,2,16,10,15150.0
2018,2,16,11,20150.0
2018,2,16,12,18150.0
2018,2,16,13,15150.0
2018,2,16,14,12150.0
2018,2,16,15,10150.0
2018,2,16,16,8150.0
2018,2,16,17,6150.0
2018,2,16,18,4150.0
2018,2,16,19,2150.0
2018,2,16,20,150.0
2018,2,16,21,150.0
2018,2,16,22,150.0
2018,2,16,23,150.0
2018,2,17,0,150.0
2018,2,17,1,150.0
2018,2,17,2,150.0
2018,2,17,3,150.0
2018,2,17,4,1150.0
2018,2,17,5,2150.0
2018,2,17,6,3150.0
2018,2,17,7,6150.0
2018,2,17,8,10150.0
2018,2,17,9,13150.0
2018,2,17,10,15150.0
2018,2,17,11,20150.0
2018,2,17,12,18150.0
2018,2,17,13,15150.0
2018,2,17,14,12150.0
2018,2,17,15,10150.0
2018,2,17,16,8150.0
2018,2,17,17,6150.0
2018,2,17,18,4150.0
2018,2,17,19,2150.0
2018,2,17,20,150.0
2018,2,17,21,150.0
2018,2,17,22,150.0
2018,2,17,23,150.0
2018,2,18,0,150.0
2018,2,18,1,150.0
2018,2,18,2,150.0
2018,2,18,3,150.0
2018,2,18,4,1150.0
2018,2,18,5,2150.0
2018,2,18,6,3150.0
2018,2,18,7,6150.0
2018,2,18,8,10150.0
2018,2,18,9,13150.0
2018,2,18,10,15150.0
2018,2,18,11,20150.0
2018,2,18,12,18150.0
2018,2,18,13,15150.0
2018,2,18,14,12150.0
2018,2,18,15,10150.0
2018,2,18,16,8150.0
2018,2,18,17,6150.0
2018,2,18,18,4150.0
2018,2,18,19,2150.0
2018,2,18,20,150.0
2018,2,18,21,150.0
2018,2,18,22,150.0
2018,2,18,23,150.0
2018,2,19,0,150.0
2018,2,19,1,150.0
2018,2,19,2,150.0
2018,2,19,3,150.0
2018,2,19,4,1150.0
2018,2,19,5,2150.0
2018,2,19,6,3150.0
2018,2,19,7,6150.0
2018,2,19,8,10150.0
2018,2,19,9,13150.0
2018,2,19,10,15150.0
2018,2,19,11,20150.0
2018,2,19,12,18150.0
2018,2,19,13,15150.0
2018,2,19,14,12150.0
2018,2,19,15,10150.0
2018,2,19,16,8150.0
2018,2,19,17,6150.0
2018,2,19,18,4150.0
2018,2,19,19,2150.0
2018,2,19,20,150.0
2018,2,19,21,150.0
2018,2,19,22,150.0
2018,2,19,23,150.0
2018,2,20,0,150.0
2018,2,20,1,150.0
2018,2,20,2,150.0
2018,2,20,3,150.0
2018,2,20,4,1150.0
2018,2,20,5,2150.0
2018,2,20,6,3150.0
2018,2,20,7,6150.0
2018,2,20,8,10150.0
2018,2,20,9,13150.0
2018,2,20,10,15150.0
2018,2,20,11,20150.0
2018,2,20,12,18150.0
2018,2,20,13,15150.0
2018,2,20,14,12150.0
2018,2,20,15,10150.0
2018,2,20,16,8150.0
2018,2,20,17,6150.0
2018,2,20,18,4150.0
2018,2,20,19,2150.0
2018,2,20,20,150.0
2018,2,20,21,150.0
2018,2,20,22,150.0
2018,2,20,23,150.0
2018,2,21,0,150.0
2018,2,21,1,150.0
2018,2,21,2,150.0
2018,2,21,3,150.0
2018,2,21,4,1150.0
2018,2,21,5,2150.0
2018,2,21,6,3150.0
2018,2,21,7,6150.0
2018,2,21,8,10150.0
2018,2,21,9,13150.0
2018,2,21,10,15150.0
2018,2,21,11,20150.0
2018,2,21,12,18150.0
2018,2,21,13,15150.0
2018,2,21,14,12150.0
2018,2,21,15,10150.0
2018,2,21,16,8150.0
2018,2,21,17,6150.0
2018,2,21,18,4150.0
2018,2,21,19,2150.0
2018,2,21,20,150.0
2018,2,21,21,150.0
2018,2,21,22,150.0
2018,2,21,23,150.0
2018,2,22,0,150.0
2018,2,22,1,150.0
2018,2,22,2,150.0
2018,2,22,3,150.0
2018,2,22,4,1150.0
2018,2,22,5,2150.0
2018,2,22,6,3150.0
2018,2,22,7,6150.0
2018,2,22,8,10150.0
2018,2,22,9,13150.0
2018,2,22,10,15150.0
2018,2,22,11,20150.0
2018,2,22,12,18150.0
2018,2,22,13,15150.0
2018,2,22,14,12150.0
2018,2,22,15,10150.0
2018,2,22,16,8150.0
2018,2,22,17,6150.0
2018,2,22,18,4150.0
2018,2,22,19,2150.0
2018,2,22,20,150.0
2018,2,22,21,150.0
2018,2,22,22,150.0
2018,2,22,23,150.0
2018,2,23,0,150.0
2018,2,23,1,150.0
2018,2,23,2,150.0
2018,2,23,3,150.0
2018,2,23,4,1150.0
2018,2,23,5,2150.0
2018,2,23,6,3150.0
2018,2,23,7,6150.0
2018,2,23,8,10150.0
2018,2,23,9,13150.0
2018,2,23,10,15150.0
2018,2,23,11,20150.0
2018,2,23,12,18150.0
2018,2,23,13,15150.0
2018,2,23,14,12150.0
2018,2,23,15,10150.0
2018,2,23,16,8150.0
2018,2,23,17,6150.0
2018,2,23,18,4150.0
2018,2,23,19,2150.0
2018,2,23,20,150.0
2018,2,23,21,150.0
2018,2,23,22,150.0
2018,2,23,23,150.0
2018,2,24,0,150.0
2018,2,24,1,150.0
2018,2,24,2,150.0
2018,2,24,3,150.0
2018,2,24,4,1150.0
2018,2,24,5,2150.0
2018,2,24,6,3150.0
2018,2,24,7,6150.0
2018,2,24,8,10150.0
2018,2,24,9,13150.0
2018,2,24,10,15150.0
2018,2,24,11,20150.0
2018,2,24,12,18150.0
2018,2,24,13,15150.0
2018,2,24,14,12150.0
2018,2,24,15,10150.0
2018,2,24,16,8150.0
2018,2,24,17,6150.0
2018,2,24,18,4150.0
2018,2,24,19,2150.0
2018,2,24,20,150.0
2018,2,24,21,150.0
2018,2,24,22,150.0
2018,2,24,23,150.0
2018,2,25,0,150.0
2018,2,25,1,150.0
2018,2,25,2,150.0
2018,2,25,3,150.0
2018,2,25,4,1150.0
2018,2,25,5,2150.0
2018,2,25,6,3150.0
2018,2,25,7,6150.0
2018,2,25,8,10150.0
2018,2,25,9,13150.0
2018,2,25,10,15150.0
2018,2,25,11,20150.0
2018,2,25,12,18150.0
2018,2,25,13,15150.0
2018,2,25,14,12150.0
2018,2,25,15,10150.0
2018,2,25,16,8150.0
2018,2,25,17,6150.0
2018,2,25,18,4150.0
2018,2,25,19,2150.0
2018,2,25,20,150.0
2018,2,25,21,150.0
2018,2,25,22,150.0
2018,2,25,23,150.0
2018,2,26,0,150.0
2018,2,26,1,150.0
2018,2,26,2,150.0
2018,2,26,3,150.0
2018,2,26,4,1150.0
2018,2,26,5,2150.0
2018,2,26,6,3150.0
2018,2,26,7,6150.0
2018,2,26,8,10150.0
2018,2,26,9,13150.0
2018,2,26,10,15150.0
2018,2,26,11,20150.0
2018,2,26,12,18150.0
2018,2,26,13,15150.0
2018,2,26,14,12150.0
2018,2,26,15,10150.0
2018,2,26,16,8150.0
2018,2,26,17,6150.0
2018,2,26,18,4150.0
2018,2,26,19,2150.0
2018,2,26,20,150.0
2018,2,26,21,150.0
2018,2,26,22,150.0
2018,2,26,23,150.0
2018,2,27,0,150.0
2018,2,27,1,150.0
2018,2,27,2,150.0
2018,2,27,3,150.0
2018,2,27,4,1150.0
2018,2,27,5,2150.0
2018,2,27,6,3150.0
2018,2,27,7,6150.0
2018,2,27,8,10150.0
2018,2,27,9,13150.0
2018,2,27,10,15150.0
2018,2,27,11,20150.0
2018,2,27,12,18150.0
2018,2,27,13,15150.0
2018,2,27,14,12150.0
2018,2,27,15,10150.0
2018,2,27,16,8150.0
2018,2,27,17,6150.0
2018,2,27,18,4150.0
2018,2,27,19,2150.0
2018,2,27,20,150.0
2018,2,27,21,150.0
2018,2,27,22,150.0
2018,2,27,23,150.0
2018,2,28,0,150.0
2018,2,28,1,150.0
2018,2,28,2,150.0
2018,2,28,3,150.0
2018,2,28,4,1150.0
2018,2,28,5,2150.0
2018,2,28,6,3150.0
2018,2,28,7,6150.0
2018,2,28,8,10150.0
2018,2,28,9,13150.0
2018,2,28,10,15150.0
2018,2,28,11,20150.0
2018,2,28,12,18150.0
2018,2,28,13,15150.0
2018,2,28,14,12150.0
2018,2,28,15,10150.0
2018,2,28,16,8150.0
2018,2,28,17,6150.0
2018,2,28,18,4150.0
2018,2,28,19,2150.0
2018,2,28,20,150.0
2018,2,28,21,150.0
2018,2,28,22,150.0
2018,2,28,23,150.0
2018,3,1,0,675.0
2018,3,1,1,675.0
2018,3,1,2,675.0
2018,3,1,3,675.0
2018,3,1,4,1675.0
